Número do processos,Contrato,Extrato,Comprovante de crédito,Dossiê,Demonstrativo de evolução da dívida,Laudo referenciado
7180658-99.2025.8.07.1066,0,1,1,0,1,1
3551552-72.2025.8.21.2050,1,1,1,1,1,1
1247434-63.2025.8.27.4656,1,1,1,1,1,0
2341838-49.2025.8.13.8700,0,1,0,1,0,1
9407440-92.2025.8.19.7396,1,1,1,1,1,1
1912338-60.2025.8.27.7394,0,1,1,1,1,1
9360706-73.2025.8.06.2209,1,1,1,1,1,1
5350311-25.2025.8.20.3593,1,1,0,1,1,1
2006029-98.2025.8.08.3976,1,0,0,1,1,1
4805318-40.2025.8.15.4987,0,1,1,1,1,1
8221658-56.2025.8.27.3327,1,1,1,0,1,1
6909097-63.2025.8.01.9374,1,1,1,1,1,1
3457712-11.2025.8.04.8056,1,1,1,1,1,1
2895087-10.2025.8.20.9065,1,1,1,1,1,1
3982904-62.2025.8.10.1814,1,1,1,1,1,1
6832823-57.2025.8.05.5733,1,1,1,0,0,0
4614694-17.2025.8.09.8446,0,0,0,1,1,0
5153594-05.2025.8.11.6671,1,1,0,1,1,0
2617674-26.2025.8.17.5453,0,1,0,1,0,1
6361685-59.2025.8.11.6226,1,1,1,1,1,1
9508035-87.2025.8.25.3081,1,1,1,1,1,1
9775918-88.2025.8.16.6086,1,0,1,1,0,1
1180988-65.2025.8.14.8670,1,1,0,1,1,1
9862719-78.2025.8.07.1301,1,1,1,1,1,0
9960987-66.2025.8.04.0949,0,1,1,0,1,1
8843357-80.2025.8.26.5074,1,1,0,1,1,0
1816108-92.2025.8.16.5039,0,1,0,1,1,1
3818228-60.2025.8.13.0674,0,1,0,1,1,0
1952651-13.2025.8.17.9035,1,0,0,1,1,1
3190284-45.2025.8.27.2598,0,0,1,0,0,1
9329744-66.2025.8.12.8169,1,1,0,1,1,0
9074740-35.2025.8.02.8038,1,1,0,1,1,1
6471317-09.2025.8.27.4871,1,1,1,1,1,1
5481122-37.2025.8.05.1530,1,1,1,0,0,1
6337004-40.2025.8.08.0530,1,1,1,0,1,1
1309811-72.2025.8.08.0776,1,1,0,1,0,1
1166955-68.2025.8.07.4227,1,1,1,1,1,1
1995687-68.2025.8.20.9820,1,1,0,1,1,1
8919244-34.2025.8.26.0102,1,1,1,1,1,1
5354398-48.2025.8.10.5040,1,1,1,1,0,1
3492870-78.2025.8.05.9842,0,0,0,1,0,1
1308912-66.2025.8.06.8023,1,1,1,1,1,1
5214005-04.2025.8.07.4193,1,1,1,1,1,1
1699039-28.2025.8.25.9216,1,1,1,1,1,1
4021697-15.2025.8.11.4304,1,1,1,0,1,0
4282067-19.2025.8.10.7139,0,1,0,1,1,1
6408917-41.2025.8.08.7255,0,1,1,0,1,1
5218943-57.2025.8.02.7447,1,1,1,1,1,1
5295259-15.2025.8.15.8605,1,0,1,1,1,1
9307226-89.2025.8.19.4685,1,1,1,1,0,1
8520925-77.2025.8.03.0862,0,0,0,0,1,1
3011356-55.2025.8.06.6756,1,1,1,1,1,1
1064902-75.2025.8.10.7987,1,1,1,1,0,1
8925116-39.2025.8.06.7965,1,1,1,1,0,1
8381368-46.2025.8.08.4781,1,1,1,1,1,1
5021753-39.2025.8.08.4839,1,0,0,1,1,1
5520165-52.2025.8.16.8432,1,1,0,1,1,1
5853845-35.2025.8.27.6156,0,1,1,1,1,1
7169907-47.2025.8.04.6212,1,1,0,1,1,1
7578950-49.2025.8.07.8686,1,1,1,0,1,1
8075717-20.2025.8.14.5937,1,1,1,1,1,1
4340537-01.2025.8.17.8350,1,1,1,0,1,1
8938823-60.2025.8.26.7870,1,1,1,0,1,1
7856388-65.2025.8.15.8061,0,0,1,0,1,1
4929967-18.2025.8.04.2383,0,1,1,0,1,1
4028087-74.2025.8.05.7952,1,1,1,1,1,1
6744389-48.2025.8.19.2055,0,0,0,1,0,1
7885098-06.2025.8.09.5417,1,1,0,1,1,0
8072998-95.2025.8.07.9277,1,1,1,1,1,0
3199201-41.2025.8.05.1542,1,1,1,1,1,1
6999345-24.2025.8.01.4063,0,1,0,1,0,1
9460589-11.2025.8.02.8655,1,1,1,1,1,1
7201540-95.2025.8.27.8549,0,0,1,1,1,1
5637002-27.2025.8.11.9690,0,0,1,1,0,1
3747199-65.2025.8.20.5754,1,1,0,1,1,1
9458263-74.2025.8.10.9216,0,1,1,0,0,1
4347719-92.2025.8.11.7803,1,1,1,1,1,1
9991745-70.2025.8.07.3952,1,1,0,1,1,1
4564071-20.2025.8.24.0030,1,1,0,1,1,1
7532440-13.2025.8.25.5315,0,1,0,1,1,1
5448301-81.2025.8.26.3979,1,1,1,1,1,1
7499186-82.2025.8.11.6639,0,1,0,0,1,0
7250700-81.2025.8.11.8487,0,0,0,1,1,1
6525043-67.2025.8.16.8345,1,1,1,1,0,1
4674457-57.2025.8.02.3263,1,1,1,1,1,1
1301761-72.2025.8.19.6164,1,0,0,1,1,0
3586189-57.2025.8.19.8670,1,1,1,1,1,1
8111184-34.2025.8.26.4272,1,1,1,1,1,0
2697390-14.2025.8.16.6914,1,1,0,0,1,1
1391987-67.2025.8.26.1966,1,1,1,1,1,0
4312334-11.2025.8.10.9861,1,1,0,1,0,1
8861159-39.2025.8.26.9518,0,0,1,1,0,1
4446267-14.2025.8.08.6760,1,0,0,1,1,1
2265560-88.2025.8.11.8252,1,1,1,1,1,1
2211652-30.2025.8.07.0599,0,1,0,1,1,1
5752731-38.2025.8.14.9569,1,1,0,1,1,1
8565802-96.2025.8.03.3369,1,0,0,1,1,1
9011882-40.2025.8.24.6816,0,1,1,1,0,1
9291044-24.2025.8.16.5900,1,1,1,0,1,0
8831807-09.2025.8.17.1091,1,1,0,1,0,1
8176549-59.2025.8.19.2200,0,1,1,0,1,1
8028136-66.2025.8.20.5868,1,1,1,1,1,1
9839876-93.2025.8.15.4212,0,0,0,0,1,1
3751504-53.2025.8.09.1862,1,0,0,0,0,1
3192842-47.2025.8.18.4131,1,1,1,0,1,1
9539422-34.2025.8.03.3674,0,1,1,0,0,1
2559547-92.2025.8.12.0889,1,0,0,1,1,0
8491052-74.2025.8.06.6610,0,1,1,0,0,0
6826129-62.2025.8.15.7607,1,1,1,1,1,1
7331950-87.2025.8.01.6935,1,1,0,0,1,1
8841038-75.2025.8.19.1553,0,1,1,1,0,1
5969806-49.2025.8.03.1881,1,1,0,1,1,1
9930250-95.2025.8.13.1486,0,1,0,1,0,1
7297595-45.2025.8.16.8509,0,1,0,1,1,0
6373950-53.2025.8.19.1141,1,1,1,1,1,1
7507875-55.2025.8.20.1277,1,1,1,1,1,0
7456801-49.2025.8.05.1856,1,0,1,0,1,1
6437016-03.2025.8.05.0133,0,1,0,1,1,1
9771026-26.2025.8.09.3261,1,1,0,1,1,1
8978464-68.2025.8.15.0574,1,1,0,1,0,1
9099077-59.2025.8.03.7349,1,0,0,1,0,1
8490366-38.2025.8.24.3161,1,1,1,1,0,1
7547321-65.2025.8.01.8485,1,1,1,1,1,1
3549444-50.2025.8.07.9513,1,1,0,1,1,1
2661948-02.2025.8.11.8431,1,1,1,0,0,1
8144552-12.2025.8.02.4455,0,1,0,1,1,1
3908060-05.2025.8.13.4807,1,1,0,0,1,1
4211200-15.2025.8.09.0931,1,1,1,0,0,1
5699949-31.2025.8.16.6042,1,0,1,0,1,1
8715317-20.2025.8.17.7239,1,1,1,0,1,1
5084287-46.2025.8.17.9973,1,1,1,1,1,0
3893329-41.2025.8.09.3360,1,1,0,1,1,1
5334093-47.2025.8.01.3884,1,1,0,0,1,1
5518754-86.2025.8.08.8994,1,1,1,0,1,1
3937347-95.2025.8.13.5342,0,1,0,1,1,1
6174406-91.2025.8.07.8422,1,0,1,1,1,1
9392160-42.2025.8.19.8633,1,0,0,0,1,1
6216835-74.2025.8.09.4158,0,1,1,1,1,1
6770589-39.2025.8.21.8672,1,1,1,1,1,1
2347457-80.2025.8.19.2822,0,0,0,0,1,0
2862479-22.2025.8.06.6254,1,1,1,1,1,1
8484955-77.2025.8.04.3713,1,0,1,1,0,1
5230021-07.2025.8.04.4371,0,1,1,0,1,0
7353795-13.2025.8.14.1582,0,0,0,0,1,1
2002968-06.2025.8.19.2371,1,1,1,0,1,1
7040030-55.2025.8.15.6715,1,1,0,0,1,1
2402472-81.2025.8.12.5576,0,1,1,1,1,1
6729928-92.2025.8.25.5445,1,1,1,1,0,1
4465872-40.2025.8.18.5841,1,1,0,0,1,0
3259070-65.2025.8.24.9470,1,1,1,1,1,1
9569717-50.2025.8.21.6128,0,1,0,0,1,1
6364273-81.2025.8.02.5504,1,1,1,1,1,0
4559054-24.2025.8.22.5982,1,1,1,1,0,1
4850634-50.2025.8.22.8052,1,1,0,1,1,1
7582894-58.2025.8.03.8845,0,1,0,1,1,1
9639354-90.2025.8.26.6684,1,1,1,1,1,0
3844261-37.2025.8.22.6140,1,0,1,1,1,0
1245012-58.2025.8.05.5445,1,1,1,1,1,1
5461661-42.2025.8.21.7854,1,1,0,1,1,1
3934154-94.2025.8.01.9881,1,0,0,0,1,0
1033557-83.2025.8.07.7538,0,0,1,0,1,0
1037428-52.2025.8.27.6173,0,1,0,1,1,1
4558811-23.2025.8.10.7212,0,0,0,1,0,0
1565842-63.2025.8.13.0096,1,1,1,0,1,1
8574944-93.2025.8.22.7426,0,0,0,1,1,1
8577781-79.2025.8.03.3958,0,1,0,0,0,0
6814643-06.2025.8.17.1613,1,1,1,1,1,0
1054038-39.2025.8.03.9242,1,1,0,1,1,1
8774778-95.2025.8.11.9882,0,1,1,1,1,0
9448732-05.2025.8.20.4993,1,1,1,1,1,1
8044229-16.2025.8.16.0755,1,1,0,0,0,0
7180762-69.2025.8.08.0456,1,1,0,0,1,1
2343172-94.2025.8.03.9095,0,1,1,0,0,1
9895371-87.2025.8.04.5256,1,1,0,1,1,1
2273335-27.2025.8.27.9322,1,1,1,1,1,1
5696550-16.2025.8.02.6821,1,1,0,0,1,1
3009073-75.2025.8.20.2565,1,1,1,0,1,1
3844239-69.2025.8.25.8575,1,1,1,1,1,1
8310825-84.2025.8.11.8116,0,1,1,0,1,1
5961159-45.2025.8.13.7569,1,1,0,1,1,1
5119208-87.2025.8.11.6407,1,1,1,0,1,1
4650272-90.2025.8.03.6251,0,1,1,0,1,1
3565306-27.2025.8.17.1417,0,1,1,1,1,1
8937799-79.2025.8.26.3177,0,1,0,0,1,1
2228879-61.2025.8.06.0819,1,1,1,1,1,1
2112656-76.2025.8.26.0734,1,1,1,1,1,1
8443035-38.2025.8.27.7887,1,0,1,0,0,1
3693313-78.2025.8.24.6560,1,1,0,1,1,1
7263580-03.2025.8.26.7286,1,1,1,0,0,1
4920371-67.2025.8.24.5790,0,1,0,1,1,0
9961173-49.2025.8.25.7010,1,1,1,0,1,0
8064703-14.2025.8.04.5024,1,1,0,1,1,0
7018593-24.2025.8.27.3058,1,1,1,1,1,1
2660253-21.2025.8.02.3889,1,1,1,1,1,1
9007675-16.2025.8.18.4239,1,1,1,1,0,1
7743600-72.2025.8.05.0053,1,1,1,1,1,1
9273988-58.2025.8.24.2586,1,1,0,0,0,0
1405292-92.2025.8.15.8811,1,1,0,1,1,1
3546307-95.2025.8.05.6569,1,1,0,1,1,0
6265382-86.2025.8.25.6960,0,0,1,1,1,1
7687976-06.2025.8.04.8673,0,1,0,1,1,0
6848028-86.2025.8.11.3910,0,1,0,1,1,1
4670259-57.2025.8.27.4997,1,1,1,1,1,0
9211783-64.2025.8.27.0201,1,1,0,1,1,1
2297836-30.2025.8.08.4043,1,1,1,0,1,1
9905728-61.2025.8.21.4701,0,1,0,1,0,1
1499983-24.2025.8.14.6003,1,1,0,1,1,0
3807554-41.2025.8.20.0178,0,1,0,1,1,1
7334444-46.2025.8.08.9747,0,0,0,1,0,1
9767071-64.2025.8.22.0792,0,1,1,1,1,1
6544045-72.2025.8.25.3305,1,1,0,1,1,1
8440274-48.2025.8.05.1594,0,0,0,0,1,1
2881148-43.2025.8.24.2018,0,1,0,1,1,1
5475561-45.2025.8.16.8398,1,1,1,1,1,1
9413689-11.2025.8.12.9349,1,1,0,0,1,1
5574102-48.2025.8.21.0465,1,1,1,0,0,0
9693606-79.2025.8.21.4061,1,1,1,0,1,0
3963674-87.2025.8.26.1960,0,1,1,0,1,1
2089603-06.2025.8.12.9570,0,1,0,0,0,1
3835183-19.2025.8.27.9237,1,1,0,1,1,1
8679166-78.2025.8.05.5150,0,1,0,1,1,1
2431406-38.2025.8.27.0312,1,1,0,0,0,1
5515446-06.2025.8.04.3915,1,1,1,1,0,0
9793345-09.2025.8.05.4385,1,1,1,1,1,1
2573014-37.2025.8.13.2227,1,1,0,1,1,1
2433091-43.2025.8.21.2533,1,0,0,0,1,1
2483222-12.2025.8.19.4661,1,1,0,1,1,1
7520923-35.2025.8.12.3002,1,1,1,0,1,1
5314370-42.2025.8.05.7411,1,1,1,1,1,1
1778296-49.2025.8.21.2846,1,1,0,1,0,1
5203797-89.2025.8.12.1519,1,1,0,1,1,1
8755974-25.2025.8.09.0031,1,1,1,1,1,1
1939990-45.2025.8.25.4847,1,0,1,0,1,1
6879737-92.2025.8.26.0987,1,1,0,1,1,1
8507394-77.2025.8.19.3206,1,0,1,1,0,1
4436960-70.2025.8.02.7271,1,1,0,0,1,1
3884398-03.2025.8.17.8780,1,1,0,1,1,1
8989401-37.2025.8.07.7596,1,1,0,1,0,0
8183888-95.2025.8.08.7494,1,1,1,1,1,0
5960924-07.2025.8.11.3133,1,1,0,1,0,1
8379909-24.2025.8.14.8297,1,1,1,1,1,1
3501803-34.2025.8.06.8262,1,1,1,1,1,1
9351974-36.2025.8.21.4058,0,0,0,1,1,1
9304215-87.2025.8.13.5579,1,1,1,1,1,1
4394740-53.2025.8.25.7295,0,0,0,1,1,0
9043509-52.2025.8.03.1173,1,1,1,1,1,0
2559474-35.2025.8.03.6078,0,1,1,1,1,1
3536118-48.2025.8.06.1543,1,1,0,1,1,1
1998920-10.2025.8.15.0084,1,0,0,1,1,1
6227446-81.2025.8.13.3320,1,1,0,1,1,0
8743197-64.2025.8.26.0435,1,1,1,1,0,1
4211641-48.2025.8.26.6682,1,1,1,1,1,1
2990564-81.2025.8.18.4305,1,1,0,0,1,1
7302370-36.2025.8.24.1312,0,1,0,1,1,1
3294882-57.2025.8.26.3555,1,1,1,1,1,1
8616619-35.2025.8.16.4498,1,1,1,1,1,1
8041747-30.2025.8.05.4350,1,1,1,1,0,1
1463187-76.2025.8.07.4037,0,1,0,1,1,1
2314849-75.2025.8.07.3150,0,1,1,0,1,0
2223220-20.2025.8.17.0522,1,1,1,0,1,1
4367120-42.2025.8.12.2774,1,1,1,0,1,1
3300999-64.2025.8.08.1844,1,1,0,1,1,1
9187158-95.2025.8.03.5102,0,1,1,1,1,1
5141212-05.2025.8.14.8960,0,1,1,1,1,1
5886185-23.2025.8.08.1544,1,1,1,1,1,0
8775592-55.2025.8.05.4196,0,0,1,1,1,0
2479955-08.2025.8.18.6272,0,1,0,1,1,1
1181315-19.2025.8.02.3324,1,0,1,1,0,0
2139966-44.2025.8.04.4054,0,1,0,0,1,1
7663595-81.2025.8.14.7200,0,1,1,0,1,1
8804450-57.2025.8.17.4151,0,1,1,0,1,1
9344304-04.2025.8.12.7277,0,1,0,1,1,1
4143485-30.2025.8.16.5551,1,1,0,1,1,1
4807155-35.2025.8.19.9515,0,0,0,0,1,0
1991913-66.2025.8.02.1720,1,1,1,1,1,0
8060216-23.2025.8.08.3965,1,0,1,0,1,1
4819802-23.2025.8.15.6365,1,1,0,1,1,1
9696609-56.2025.8.20.3894,1,1,1,1,0,1
2782384-03.2025.8.13.7938,1,1,1,1,0,1
5576848-80.2025.8.20.8209,1,1,1,0,1,1
8738043-96.2025.8.02.2755,1,1,1,1,1,1
7043234-22.2025.8.10.9171,1,1,1,1,0,1
3824239-91.2025.8.05.8041,0,1,0,0,1,1
9072816-23.2025.8.20.9547,0,0,0,1,1,1
9517306-33.2025.8.11.4461,1,1,1,1,1,1
8543773-69.2025.8.22.4779,1,1,1,1,0,0
5610781-29.2025.8.08.8097,1,1,1,1,1,1
4830196-32.2025.8.24.6827,0,0,1,1,1,1
8365015-01.2025.8.07.6748,1,1,1,1,1,1
6324604-80.2025.8.15.3361,1,1,0,1,1,1
5467776-61.2025.8.16.1014,1,1,1,1,1,1
8954964-23.2025.8.21.9441,1,0,0,1,1,1
7766375-83.2025.8.10.5604,0,0,1,1,1,1
3606878-34.2025.8.19.0739,1,1,1,1,1,0
1570985-10.2025.8.14.2843,1,1,0,0,1,0
3348485-20.2025.8.18.0464,1,1,0,1,0,1
9368852-99.2025.8.04.3095,1,0,1,1,0,1
6803900-99.2025.8.13.3428,1,1,1,1,1,1
9724590-85.2025.8.06.9907,1,1,0,1,1,1
4456659-33.2025.8.13.8903,1,1,0,0,1,0
3983107-38.2025.8.08.2209,0,1,1,0,1,1
3599726-62.2025.8.13.6055,1,1,0,1,1,0
5991399-96.2025.8.17.4618,1,1,1,1,0,1
7940289-09.2025.8.14.7421,1,1,1,1,0,1
3821030-98.2025.8.13.2852,1,1,1,1,1,1
8298171-37.2025.8.17.5323,1,1,1,1,1,1
6326735-45.2025.8.11.4484,0,1,1,1,1,0
2377948-88.2025.8.02.2009,0,0,0,1,1,1
2823345-60.2025.8.09.0453,0,1,0,1,1,1
9339389-81.2025.8.06.0554,0,1,1,1,0,1
7481553-43.2025.8.14.2544,0,1,0,1,1,1
6860463-83.2025.8.11.4390,1,0,0,0,0,0
3358958-86.2025.8.10.5204,1,1,0,1,1,1
9146271-66.2025.8.11.6549,0,0,1,1,1,1
2619268-62.2025.8.05.6479,1,0,0,0,1,1
8801497-00.2025.8.13.0751,1,1,1,1,1,1
4250353-38.2025.8.04.1799,0,0,0,0,1,1
8212813-48.2025.8.08.3182,0,1,0,0,1,1
6607268-36.2025.8.18.0303,0,1,0,1,1,0
6595210-56.2025.8.10.8980,1,1,1,1,1,1
7251353-77.2025.8.14.3292,1,1,1,1,1,0
9143878-03.2025.8.02.7115,0,1,0,1,1,1
9374042-92.2025.8.18.4135,1,1,0,0,1,1
3994687-70.2025.8.08.3065,1,1,0,0,1,1
8749808-64.2025.8.01.0531,1,1,0,1,0,1
5145604-94.2025.8.16.3478,1,1,1,0,1,0
3078866-92.2025.8.07.5844,1,1,1,1,1,1
7394889-15.2025.8.11.4539,1,1,0,1,1,1
6472397-72.2025.8.11.7446,1,1,0,1,1,1
5549708-43.2025.8.21.2241,0,1,1,1,0,1
4060339-69.2025.8.21.8776,0,1,1,1,1,1
2827872-18.2025.8.05.3895,1,1,1,1,1,1
5739467-03.2025.8.13.2020,0,0,0,1,0,1
3782086-42.2025.8.16.0350,1,1,1,0,1,1
6520393-97.2025.8.02.0531,1,1,1,1,0,1
6468959-72.2025.8.02.8506,0,1,0,1,1,1
3275799-65.2025.8.04.7361,1,1,1,1,1,1
8571083-35.2025.8.14.2294,0,1,0,1,1,1
9179732-62.2025.8.15.0146,1,1,1,1,0,0
1832115-16.2025.8.18.0711,1,0,0,0,1,1
9294968-06.2025.8.27.7992,1,1,1,1,1,1
1511888-41.2025.8.10.3011,0,0,1,1,1,1
6559237-73.2025.8.17.5954,0,0,0,1,0,1
4894096-31.2025.8.17.6709,0,0,1,1,1,1
6028695-96.2025.8.11.7151,1,1,0,1,1,1
5376257-66.2025.8.22.3798,0,1,1,1,1,1
9375626-83.2025.8.16.5677,0,1,0,0,1,1
2517053-82.2025.8.04.9226,0,1,0,1,0,1
6077151-60.2025.8.03.8294,0,1,0,1,1,1
3516835-06.2025.8.04.5166,1,1,0,1,0,1
5032783-07.2025.8.11.7585,1,1,1,1,1,0
7399269-97.2025.8.12.0557,1,1,1,1,1,0
2525648-39.2025.8.01.1753,1,1,1,1,1,1
5771981-92.2025.8.16.6938,1,1,1,1,1,1
2938724-71.2025.8.21.3858,1,1,1,0,1,1
2636145-12.2025.8.03.4162,1,1,0,1,1,1
7301541-22.2025.8.07.7089,0,1,0,1,1,1
2067538-63.2025.8.21.3132,1,0,1,1,1,1
4940509-84.2025.8.03.1482,0,0,0,0,0,1
1429416-96.2025.8.18.6864,1,1,1,1,1,1
9505833-33.2025.8.13.6655,0,1,1,1,1,1
6164937-48.2025.8.24.8487,1,1,0,1,1,0
4644768-72.2025.8.27.5029,1,1,0,1,1,0
2397246-49.2025.8.12.4058,1,1,0,1,1,1
5848968-10.2025.8.08.7569,1,1,1,1,0,1
7937733-69.2025.8.20.0168,1,1,1,0,0,1
7769832-46.2025.8.04.7242,0,1,1,0,1,1
7935542-93.2025.8.13.9911,0,1,0,1,1,1
5664448-28.2025.8.20.0141,1,1,1,1,0,0
4953454-36.2025.8.11.3833,0,1,0,1,1,1
3594236-56.2025.8.22.2866,1,1,0,1,1,1
8310658-15.2025.8.25.1790,1,1,1,1,1,1
3650894-12.2025.8.22.7351,1,1,1,1,1,1
5839544-62.2025.8.05.2168,1,1,1,1,1,1
7404113-89.2025.8.02.6041,1,1,0,1,1,1
1632762-13.2025.8.11.5436,1,1,0,1,1,1
6622668-10.2025.8.02.0682,0,1,0,1,1,1
7404876-83.2025.8.14.9730,1,1,0,0,1,1
4912190-94.2025.8.09.7299,1,1,1,1,0,1
3583837-26.2025.8.13.1491,1,1,0,1,1,1
4944184-60.2025.8.15.8292,1,1,1,1,1,1
1425900-23.2025.8.16.1739,1,1,1,1,1,0
5050765-32.2025.8.06.7839,1,1,0,1,1,1
8518580-30.2025.8.27.4732,1,1,1,1,0,1
1386049-61.2025.8.03.4793,0,1,1,1,0,1
7918964-03.2025.8.16.2420,0,1,1,1,1,1
5575992-82.2025.8.25.4232,1,0,0,1,1,0
6419302-60.2025.8.04.9523,1,1,0,0,1,1
2200614-14.2025.8.21.0532,1,1,0,1,1,1
2444933-12.2025.8.11.2976,1,1,1,1,1,1
1062120-72.2025.8.19.9856,1,0,1,1,0,1
2686152-32.2025.8.12.2806,0,1,0,1,1,1
3284051-50.2025.8.15.4163,0,0,1,0,1,1
2718442-89.2025.8.10.1087,1,1,1,1,1,1
9956809-88.2025.8.12.4435,1,1,0,0,0,1
6964402-77.2025.8.07.4614,1,1,1,1,0,1
9904735-32.2025.8.24.8215,1,1,0,1,1,1
1784315-38.2025.8.22.8853,1,1,1,0,1,1
2745134-74.2025.8.15.1266,1,1,0,0,1,1
4623187-71.2025.8.19.2253,1,1,0,0,1,1
1250079-43.2025.8.20.4996,0,1,1,0,1,1
5296734-10.2025.8.05.5441,1,1,0,1,1,1
1182873-20.2025.8.21.3103,1,0,1,1,1,1
6452040-61.2025.8.27.7893,0,1,0,1,0,1
1333215-15.2025.8.05.6418,1,1,1,1,0,0
5288189-29.2025.8.04.9527,0,1,1,1,1,1
2269251-37.2025.8.21.8202,1,0,1,1,1,1
8679654-41.2025.8.04.9477,1,1,0,0,1,0
8875214-32.2025.8.26.7108,1,1,1,1,0,0
2419149-57.2025.8.10.8046,1,1,0,1,1,1
6965606-01.2025.8.18.8437,1,1,0,1,1,1
4645039-94.2025.8.24.6105,1,1,1,1,1,1
5079345-73.2025.8.18.4987,0,0,1,1,0,0
9827659-01.2025.8.22.3916,1,1,1,1,1,1
7409940-12.2025.8.11.3368,1,1,1,0,1,1
1912181-49.2025.8.13.6756,1,1,0,1,1,1
5937514-49.2025.8.21.7507,0,0,0,1,1,1
1470596-27.2025.8.19.4224,1,1,1,1,1,1
9357402-25.2025.8.07.5279,1,1,1,1,1,1
4652466-50.2025.8.25.9449,0,1,1,1,1,1
3832666-76.2025.8.15.9239,1,1,1,1,1,0
2892239-31.2025.8.05.7951,0,1,1,1,1,1
6678527-53.2025.8.09.8441,0,1,1,0,1,1
4447130-14.2025.8.02.3459,1,1,0,1,1,1
4943726-11.2025.8.13.5847,0,0,0,1,0,1
5924152-27.2025.8.08.3044,1,1,1,0,1,1
4692804-03.2025.8.14.3811,1,1,0,1,0,1
5437125-42.2025.8.10.5860,0,1,1,1,1,0
5039871-05.2025.8.14.2620,0,1,0,0,1,1
3964820-71.2025.8.25.8792,1,1,1,1,1,1
7559621-11.2025.8.15.3984,1,1,0,1,1,0
1315511-71.2025.8.16.7641,1,1,1,1,1,1
1854191-65.2025.8.07.4447,1,1,1,0,0,1
3281561-92.2025.8.12.6620,1,1,1,1,1,1
2707833-14.2025.8.25.8779,1,1,0,0,1,1
4321427-99.2025.8.17.2420,0,0,0,0,1,0
6016748-09.2025.8.11.7143,1,1,1,1,1,1
9396794-82.2025.8.01.3044,1,1,1,1,1,1
8063665-31.2025.8.24.1648,1,1,1,0,0,0
3030141-18.2025.8.24.0592,1,1,1,1,1,0
9030682-83.2025.8.17.2056,1,0,0,0,1,1
3854663-54.2025.8.18.6453,1,1,0,0,1,1
1068892-26.2025.8.08.1678,1,1,0,1,0,1
9006006-10.2025.8.24.9544,1,1,0,1,1,1
1336480-46.2025.8.18.1201,1,1,0,1,0,1
2638677-48.2025.8.20.8762,1,0,0,1,0,1
6277721-97.2025.8.08.5229,1,0,1,1,1,1
6175134-16.2025.8.04.6871,1,1,1,1,1,1
1025453-45.2025.8.01.1706,1,1,1,0,1,0
1664073-68.2025.8.04.9855,0,0,0,1,1,1
4756319-34.2025.8.10.8606,0,1,1,1,1,1
8375651-87.2025.8.14.2402,1,1,0,1,1,1
9181026-76.2025.8.11.9270,0,1,0,1,1,0
6714699-80.2025.8.16.0836,1,1,0,1,1,1
2221254-25.2025.8.21.5361,0,0,1,1,1,1
3511107-16.2025.8.15.4881,1,1,1,1,1,1
2916469-19.2025.8.21.6240,0,0,1,1,0,1
4894666-34.2025.8.18.6997,1,1,0,1,0,1
9084708-57.2025.8.01.7294,1,1,1,0,1,1
6238651-53.2025.8.11.3249,1,1,1,1,1,1
4599111-59.2025.8.16.2577,1,1,1,1,1,1
1865273-83.2025.8.20.7708,0,1,1,0,1,1
6218831-58.2025.8.15.2981,0,0,0,1,1,1
4471419-67.2025.8.26.1036,0,1,1,0,1,1
3654212-56.2025.8.07.7154,0,0,0,1,1,1
6578431-68.2025.8.19.6664,1,1,1,0,1,0
3491306-96.2025.8.24.0812,0,0,0,1,1,1
5604521-02.2025.8.20.4013,1,1,1,1,1,1
6023207-92.2025.8.20.6832,1,1,0,1,1,0
8043683-53.2025.8.10.4585,0,0,1,1,1,0
5144661-87.2025.8.22.9300,0,1,0,1,1,1
8735084-16.2025.8.07.1691,1,1,1,1,0,1
5890852-99.2025.8.01.6606,1,1,0,1,0,0
7152166-49.2025.8.17.8889,1,1,0,0,0,1
2218658-98.2025.8.05.3289,1,1,1,0,0,0
1551378-66.2025.8.26.2240,0,1,1,1,0,1
6212298-57.2025.8.20.3196,0,0,0,1,0,1
6332850-23.2025.8.18.3388,1,1,0,0,1,1
9192742-63.2025.8.18.5112,1,1,1,0,1,1
7190232-45.2025.8.25.0554,1,1,1,1,1,0
7376044-14.2025.8.25.9041,1,1,0,0,0,1
5169190-10.2025.8.19.4586,1,1,1,1,1,1
1511370-84.2025.8.06.7485,1,1,1,1,1,1
3067536-78.2025.8.24.3574,1,1,1,0,1,1
4608230-90.2025.8.10.4007,1,1,1,0,1,1
2500538-38.2025.8.22.4409,1,0,0,0,1,1
5616287-08.2025.8.09.3273,0,0,0,1,0,1
9717892-28.2025.8.21.3757,0,1,0,1,1,1
5012824-12.2025.8.03.8435,1,0,1,1,1,1
2383184-09.2025.8.08.5812,1,1,1,0,1,1
4520967-68.2025.8.18.9016,0,0,0,1,1,1
2377402-69.2025.8.22.2663,1,0,1,1,1,1
3783595-12.2025.8.10.9614,0,1,0,1,0,1
7847803-46.2025.8.25.1738,1,1,1,1,1,1
5531778-69.2025.8.10.9754,1,1,0,1,1,1
9847398-53.2025.8.16.7605,1,1,0,0,1,1
2548081-10.2025.8.17.3894,1,0,0,0,1,1
